text,sentiment,username,created_at,likes,reply_count,url
@ratnadiva17 @detikcom Bu guru2 serta staff dan fasilitas sekolah bayarnya pakai apa? Kalau mau sekolah gratis anaknya masukin sekolah negeri &amp; ngajarin anak sendiri bu jangan di masukin ke sekolah swasta.,negative,,Tue May 27 12:03:06 +0000 2025,0,2,https://x.com/undefined/status/1927334745270047155
@detikcom TERUS GURU2 YG NGAJAR DI SEKOLAH SWASTA YG STATUSNYA GURU HONORER SIAPA YG BAYAR GAJI MEREKA??? TERUS BIAYA OPERASIONAL SEKOLAH listrik air dll siapa yg bayar? TERUS GURU2 disuruh kerja SUKA RELA TANPA BAYARAN GTH! Fokus ke sekolah negeri yg gratis &amp; tingkatkan kualitaslah!,negative,,Tue May 27 12:01:26 +0000 2025,0,0,https://x.com/undefined/status/1927334327865532497
6 SMA/SMK Swasta Gratis di Grobogan Jawa Tengah Sekolah Mana Saja? https://t.co/VR2Vt69tRn,neutral,,Tue May 27 12:00:58 +0000 2025,0,0,https://x.com/undefined/status/1927334208193630502
Ini menarik: Mahkamah Konstitusi dalam putusannya Selasa (27/5/2025) menegaskan negara wajib menyediakan pendidikan dasar gratis bagi seluruh anak Indonesia baik yang mengenyam pendidikan di sekolah negeri maupun sekolah/madrasah swasta https://t.co/gn0ZSXuCnz,neutral,,Tue May 27 11:55:51 +0000 2025,2,1,https://x.com/undefined/status/1927332924359102938
Mahkamah Konstutusi: Pendidikan Dasar di Sekolah Negeri dan Swasta Harus Gratis | https://t.co/NeTtcKx8Pk https://t.co/yFNOIuXMGQ,neutral,,Tue May 27 11:36:19 +0000 2025,0,0,https://x.com/undefined/status/1927328007313654142
@KangManto123 Swasta yg mahal2 tuh gratis juga ya?,negative,,Tue May 27 11:36:19 +0000 2025,0,1,https://x.com/undefined/status/1927328006122430495
Bagus. nmun ad 1 prtyaan yg hrus jg di pkirkan oleh instansi trkait. pr pndidik di byar pkai dana apa? sdgkn rta pr guru di tingkat swta msih honorer trus kira pngajar yg PSN mau kgak gratis ngajar di swasta? klo Negri sih gak msalh yg py yayasan dna dri mna? prlu pnjelsan.,negative,,Tue May 27 11:23:39 +0000 2025,0,0,https://x.com/undefined/status/1927324819122520498
@detikcom Trs kalian mau bayari gaji &amp; karyawan sekolah swasta??? Mending fokus ke sekolah negeri aja. Yg SEHARUSNYA gratis di sekolah negeri aja masih banyak pungutan2 gak jelas,negative,,Tue May 27 10:47:07 +0000 2025,163,3,https://x.com/undefined/status/1927315626726445100
Breaking News: MK putuskan SD-SMP negeri dan swasta digratiskan. Kalau ini benar luar biasa sekali. Jauh lebih keren dan berdampak daripada sekadar program makan gratis.. @officialMKRI #PendidikanGratis #PutusanMK #SekolahUntukSemua https://t.co/I9HfIrG0Wb,neutral,,Tue May 27 10:21:50 +0000 2025,4.756,737,https://x.com/undefined/status/1927309261756838247
@alexanderdrspan Bener banget. Bedain Negeri n Swasta. Di Negeri bajunya bebas di Swasta pake seragaman. Rerata anak2 Imigran di Negeri cuma karna gratis kalo yang bener2 menjaga kualitas emang Catholic School kalo perlu berasrama. Atau kalo yang ane cek kek tipikal Tarnus (Military School),positive,,Tue May 27 04:53:55 +0000 2025,11,0,https://x.com/undefined/status/1927226738326560844
4 Sekolah Swasta di Purworejo Gratis untuk Kurang Mampu Ini Syarat dan Cara Daftarnya,neutral,,Tue May 27 03:42:23 +0000 2025,0,0,https://x.com/undefined/status/1927208736365392096
Universitas Warmadewa (Guna Widya Sewaka Negara) Logo Universitas Warmadewa yang dikenal dengan semboyan Guna Widya Sewaka Nagara merupakan perguruan tinggi swasta terkemuka yang didirikan pada - Download Vector Gratis (AI EPS CDR PDF PNG) https://t.co/rLb7gQjx1l,neutral,,Tue May 27 01:03:28 +0000 2025,0,0,https://x.com/undefined/status/1927168745748738156
SPMB Jateng 2025 Dibuka Ada SMA-SMK Swasta Gratis! Begini Syarat dan Jadwal Pendaftarannya! https://t.co/lJKlRbJ3e5,neutral,,Tue May 27 00:47:57 +0000 2025,0,0,https://x.com/undefined/status/1927164841791287337
Listen to Bagaimana menerapkan putusan MK yang wajibkan Negara membiayai Pendidikan Sekolah Dasar Negeri dan Swasta? Radio Elshinta on Spotify https://t.co/jcBwxj57Uw,neutral,,Tue May 27 22:39:08 +0000 2025,1,0,https://x.com/undefined/status/1927494811185226162
@detikcom bagaimana teknis pelaksanaannya? sekolah swasta unggulan berbayar,neutral,,Tue May 27 22:31:58 +0000 2025,0,0,https://x.com/undefined/status/1927493005725860327
#KomisiAnda Bagaimana menerapkan Putusan MK yang wajibkan Negara membiayai Pendidikan Dasar Sekolah Negeri dan Swasta? Komentar Anda? https://t.co/nKyp4Tmfeq,neutral,,Tue May 27 21:26:09 +0000 2025,0,0,https://x.com/undefined/status/1927476443711180969
@KangManto123 @officialMKRI Tom crash ni... MISSION IMPOSIBLE buat sekolah swasta elit..,neutral,,Tue May 27 19:28:47 +0000 2025,0,0,https://x.com/undefined/status/1927446905254015110
@OposisiCerdas Apakah berlaku diseluruh wilayah Indonesia atau hanya didaerah tertentu saja berlaku untuk Semua sekolah swasta apakah ada pengecualian akreditasi tertentu?,neutral,,Tue May 27 18:19:01 +0000 2025,0,0,https://x.com/undefined/status/1927429350325883139
Pemohon menilai bahwa ketentuan ini menimbulkan kesenjangan akses pendidikan terutama bagi siswa yang terpaksa bersekolah di sekolah swasta akibat keterbatasan daya tampung sekolah negeri.,neutral,,Tue May 27 18:17:12 +0000 2025,0,1,https://x.com/undefined/status/1927428890344955945
MK: Perintahkan Pemerintah Gratiskan Pendidikan SD-SMP di Sekolah Negeri dan Swasta a thread https://t.co/YTJjWqmk9y,neutral,,Tue May 27 18:17:08 +0000 2025,0,1,https://x.com/undefined/status/1927428875266523639
@detikcom Ada kek yang gugat ke MK supaya pemerintah kasih patokan gaji guru utk sekolah swasta yang layak. Kasian lho gaji nya 500rb dipotong ini itu lagi.,negative,,Tue May 27 17:42:56 +0000 2025,0,0,https://x.com/undefined/status/1927420268680753510
@detikcom Sekolah negeri aja banyak yang ndak beres masih mau aneh2 bikin sekolah rakyat segala lha kok ngatur2 sekolah swasta. Tau diri sedikit.,negative,,Tue May 27 14:17:31 +0000 2025,0,0,https://x.com/undefined/status/1927368572096872549
Kasih instruksi nya ke pemerintah yg kena imbas nya kita-kita lagi yang dibawah. Dikaji dulu gak sih tiba-tiba pengen ngurusin swasta segala perkara sekolah negeri aja belom semua kelar,negative,,Tue May 27 14:12:45 +0000 2025,3,0,https://x.com/undefined/status/1927367372605649229
Tok! MK Perintahkan Pemerintah Gratiskan Pendidikan SD-SMP Baik di Sekolah Negeri Maupun Swasta Berita lengkapnya klik disini : https://t.co/ewPqRqGybV https://t.co/P9qtQtX8Ww,neutral,,Tue May 27 14:06:34 +0000 2025,0,0,https://x.com/undefined/status/1927365819568201937
@FelixSGL1 No doubt tapi jauh lebih baik dari negeri biasa. Waktu yang dipunya rsbi untuk tumbuh hanya 3 tahun (?) tentu akan sangat jomplang dibanding sekolah swasta apalagi katholik yang punya reputasi yang long established.,positive,,Tue May 27 13:57:11 +0000 2025,1,0,https://x.com/undefined/status/1927363457176772663
Sebagian sekolah swasta itu overheadnya tinggi. Apakah ini harus diurus negara semua? Puyeng iki. https://t.co/AvO4MfXgol,negative,,Tue May 27 13:56:27 +0000 2025,1,2,https://x.com/undefined/status/1927363273759801388
@YourDearCrush98 Tapi RSBI galebih oke dibanding sama sekolah swasta utamanya dari Katolik n Protestan heheheh. Kalo kek Kolese Kanisius sama Penabur. Jauh heheheh,positive,,Tue May 27 13:55:23 +0000 2025,0,1,https://x.com/undefined/status/1927363004720439343
@bonapasogit24 Kalau boleh jujur lae orang yang berprestasi disekolah swasta itu kebanyakan karena banyakin less diluar sekolah. Kalau murni hanya belajar di sekolah sama aja nya semua lae,negative,,Tue May 27 13:50:28 +0000 2025,1,1,https://x.com/undefined/status/1927361764989047172
@hardye76 Pak Prabowo baru saja tahu atau diberi tahu? Bukankah honor GTT di sekolah negeri guru swasta sudah sejak lama dengan kondisi seperti itu?,negative,,Tue May 27 13:46:31 +0000 2025,1,0,https://x.com/undefined/status/1927360771471630582
MK memutuskan bahwa negara dalam hal ini pemerintah pusat dan daerah harus menggratiskan pendidikan dasar yang diselenggarakan pada satuan pendidikan SD SMP dan madrasah atau sederajat baik di sekolah negeri maupun swasta #popartmdk #pemerintahgratiskansekolah #sdsmp #mdkan https://t.co/YaaZLGBXV7,neutral,,Tue May 27 13:38:29 +0000 2025,2,1,https://x.com/undefined/status/1927358749716410729
@_haye_ Ini keknya tricky karna bunyinya tidak memungut biaya . Mngkin bisa diinterpretasi anak masuk sekolah swasta hrs dibayari negara https://t.co/W00gUkwVjx,negative,,Tue May 27 13:31:37 +0000 2025,1,1,https://x.com/undefined/status/1927357023148003484
MK mengabulkan untuk sebagian permohonan uji materil pasal 34 ayat 2 UU 20/2003 (Sisdiknas): Negara wajib biayai pendidikan dasar di sekolah negeri dan swasta . https://t.co/XkzOFHeAla https://t.co/i3Zn4cqpPb,neutral,,Tue May 27 13:25:06 +0000 2025,3,2,https://x.com/undefined/status/1927355383825256792
@detikcom Sekolah negeri aja belum mampu digratiskan palagi jika aturan ini berlaku utk sekolah swasta. Tapi ini MK mulai agak benar sih...!!,negative,,Tue May 27 13:21:00 +0000 2025,0,0,https://x.com/undefined/status/1927354349312745703
@geloraco @TOPssttt Bangkrut la sekolah swasta,negative,,Tue May 27 13:18:14 +0000 2025,3,2,https://x.com/undefined/status/1927353655818178606
@RadenIlham40726 @detikcom Sekolah swasta juga dapat dana BOS dari dulu,neutral,,Tue May 27 13:16:27 +0000 2025,0,0,https://x.com/undefined/status/1927353206192926913
@detikcom Sekolah Negeri diperhatikan fasilitas dan tenaga pengajarnya insyaAllah sekolah swasta bisa berjalan sebagaimana mestinya.,neutral,,Tue May 27 13:13:31 +0000 2025,0,0,https://x.com/undefined/status/1927352466401566931
Nantikan Diskusi Interaktif Malam Ini: Bagaimana menerapkan Putusan MK yang wajibkan Negara membiayai Pendidikan Dasar Sekolah Negeri dan Swasta? Narasumber: Pkl 23.00 ::: Pakar Pendidikan/Anggota Badan Standarisasi Nasional Pendidikan (BSNP) 2019-2021 Doni Kusuma https://t.co/7wSG015Pu9,neutral,,Tue May 27 12:51:32 +0000 2025,1,0,https://x.com/undefined/status/1927346936358527382
@ghozyulhaq Dlu pernah ngajar honor di sekolah swasta sebulan 900 ribu. nyambi ngajar les di bimbel sore sampe malem dari senin sampai kamis doang bisa dapet 3.5 jt wkwkwkwk masih nambah lg ngajar private sabtu minggu tp dapetnya sejuta sebulan wkwkwkwk,positive,,Tue May 27 12:41:47 +0000 2025,0,0,https://x.com/undefined/status/1927344480069284123
Putusan MK soal UU Sisdiknas Tak Larang Sekolah Swasta Pungut Biaya https://t.co/I61jz6f83R,neutral,,Tue May 27 12:40:44 +0000 2025,0,0,https://x.com/undefined/status/1927344215693881455
@detikcom Boleh. Syaratnya guru di sekolah swasta diangkat jadi PNS/PPPK pak,neutral,,Tue May 27 12:20:58 +0000 2025,1,0,https://x.com/undefined/status/1927339245141655663
MK Putuskan Negara Wajib Biayai Pendidikan Dasar di Sekolah Negeri dan Swasta https://t.co/yDORSQP3Nr https://t.co/TybkAkV2WH,neutral,,Tue May 27 12:18:44 +0000 2025,0,0,https://x.com/undefined/status/1927338680202514493
@detikcom *bayarin gaji guru &amp; karyawan sekolah swasta?*,negative,,Tue May 27 11:59:22 +0000 2025,0,0,https://x.com/undefined/status/1927333808958824737
Apabila ketentuan tidak memungut biaya hanya dimaknai untuk sekolah negeri negara telah mengabaikan fakta bahwa keterbatasan daya tampung sekolah negeri memaksa banyak anak untuk bersekolah di sekolah/madrasah swasta. Silakan pemda cari duit.,negative,,Tue May 27 11:58:32 +0000 2025,0,2,https://x.com/undefined/status/1927333599830790401
@tribunnews Beberapa masyarakat mulai berani memilih dan menentukan pilihan untuk sekolah di swasta karena mengutamakan kualitas pendidikannya. Mereka memilih mengeluarkan biaya dan memilih pendidikan yang dianggap bagus. Mereka menganggap sekolah negeri kualitasnya semakin menurun,negative,,Tue May 27 11:55:24 +0000 2025,0,0,https://x.com/undefined/status/1927332810802524638
@detikcom Anakku sekolah d swasta sppnya lumayan perbulannya kalo emang d gratiskan ya alhamdulillah hehe,positive,,Tue May 27 11:47:50 +0000 2025,1,1,https://x.com/undefined/status/1927330905024061517
gak semua ortu yg masukin anaknya ke swasta karena gengsi lagian selagi mampu ya why not. justru dimasukin ke sekolah swasta dari tk or sd biar attitudenya makin bagus dan sekolah swasta cenderung lebih tegas sm kasus pembullyan (based on my experience),negative,,Tue May 27 11:40:55 +0000 2025,0,0,https://x.com/undefined/status/1927329162395525615
Selasa 27 Mei 2025 Kementerian Pendidikan melalui Jabatan Sekolah-Sekolah Jabatan Peperiksaan Jabatan Pendidikan Swasta dan Jabatan Pendidikan Khas dengan kerjasama pihak Cambridge Assessment International Education (CAIE) pada hari ini telah mengadakan ... https://t.co/v7o4wERI31,neutral,,Tue May 27 11:37:59 +0000 2025,0,1,https://x.com/undefined/status/1927328425066303931
nemu postingan threads yg nyinyirin ortu karena masukin anak2nya ke sekolah swasta sejak tk or sd katanya kemakan gengsi dan ngebandingin sm abangnya yg sma di al azhar tp circlenya pada tone deaf. ribet banget sih yaelah,negative,,Tue May 27 11:36:40 +0000 2025,0,1,https://x.com/undefined/status/1927328094290878523
72.841 Ribu Beasiswa untuk Murid yang Masuk ke Sekolah Swasta https://t.co/kBSVeYyqDN,neutral,,Tue May 27 11:29:32 +0000 2025,1,2,https://x.com/undefined/status/1927326298843578704
Dalam sidang yang digelar hari ini MK memutuskan bahwa pendidikan dasar harus diselenggarakan tanpa biaya tidak hanya di sekolah negeri tetapi juga di sekolah swasta. ~MD #PendidikanGratis #SekolahGratis https://t.co/L9WsxYaEwF,neutral,,Tue May 27 11:11:08 +0000 2025,256,24,https://x.com/undefined/status/1927321668273184916
Negara wajib menjamin terselenggaranya pendidikan dasar untuk seluruh anak di Indonesia baik yang ada di sekolah negeri maupun sekolah/madrasah swasta. #Humaniora #Kompas60 https://t.co/XijksdzU6x,neutral,,Tue May 27 11:01:37 +0000 2025,0,0,https://x.com/undefined/status/1927319272788759013
@oneliaroch dulu jaman kuliah kita bisa foya-foya karena banyak ngajar les yg sekolahnya di sekolah swasta mahal itu..,negative,,Tue May 27 11:01:24 +0000 2025,0,1,https://x.com/undefined/status/1927319217788870996
@detikcom Yg bayar utk operasional gaji di sekolah swasta MK ?,neutral,,Tue May 27 11:01:17 +0000 2025,15,0,https://x.com/undefined/status/1927319190752334157
kalo gitu semua sekolah swasta SD sampai SMA diakuisisi aja jadi sekolah negeri,neutral,,Tue May 27 10:51:38 +0000 2025,8,0,https://x.com/undefined/status/1927316759897375044
Negara wajib menjamin terselenggaranya pendidikan dasar untuk seluruh anak di Indonesia baik yang ada di sekolah negeri maupun sekolah/madrasah swasta. #Humaniora #Kompas60 https://t.co/XrNt9EDtYi,neutral,,Tue May 27 10:49:32 +0000 2025,0,0,https://x.com/undefined/status/1927316234816676123
Negara wajib menjamin terselenggaranya pendidikan dasar untuk seluruh anak di Indonesia baik yang ada di sekolah negeri maupun sekolah/madrasah swasta. #Humaniora #Kompas60 https://t.co/YCu4t68eaI,neutral,,Tue May 27 10:44:16 +0000 2025,0,0,https://x.com/undefined/status/1927314907701055873
MK memerintahkan pemerintah untuk menggratiskan pendidikan wajib belajar sembilan tahun yaitu SD hingga SMP di sekolah swasta. https://t.co/trc5welkXX,neutral,,Tue May 27 10:43:00 +0000 2025,1.353,245,https://x.com/undefined/status/1927314588506493142
@dojabear_ @KetumGondrong @tanyarlfes Kalau di kebumen 3.5 juta udah sejahtera sih kak .. udah bisa nabung itu .. kecuali ansknya di sekolahin di sekolah swasta yg mahal ya .. kalau di negri masih sangat amat sejahtera Setidaknya masih sanggup buat kondangan .. buat makan ayam telor masih sanggup ..,positive,,Tue May 27 08:03:20 +0000 2025,0,1,https://x.com/undefined/status/1927274409754026238
Kalau sekolah swasta biasanya ada aturan yang disepakati oleh guru dan wali murid. Kalau sekolah negeri saya kurang tahu. Tapi sebenernya kalau lihat kondisinya kayak gini maka perlu dicari tahu ini yang keliru aturan di dalam rumah atau kondisi anaknya?,negative,,Tue May 27 07:21:02 +0000 2025,3,1,https://x.com/undefined/status/1927263762039410950
Pantesan kebijakan ga napak tanah Gimana mau survey pendidikan di 3T? Kebijakan zonasi di dalam pulau Jawa aja prematur banget Gimana di 3T? Prematur: penyebaran sekolah ga memfasilitasi jumlah siswa yg mau sekolah Swasta solusi? Gak semua orangtua bisa afford swasta bagus,negative,,Tue May 27 03:09:43 +0000 2025,11,2,https://x.com/undefined/status/1927200515500204380
Swasta kristen cenderung protektif ke murid2nya. Solidaritas antar orang tua muridnya jg bagus. Bnyk anggapan klo sekolah di swasta kristen pasti org mampu pdhl ada subsidi silang untuk uang sekolah semua kls ekonomi berbaur wkwk (pengalaman dari TK-kuliah di swasta kristen),positive,,Tue May 27 03:07:11 +0000 2025,0,0,https://x.com/undefined/status/1927199877395620195
@cakimiNOW @prabowo Usul Gus Sekolah Rakyat (SR) jangan dilanjutkan Biaya nya besar dan Sekolah2 Swasta pasti gulung tikar karena Siswa nya kesedot oleh SR lebih baik Siswa yg tdk mampu di Biayai Negara dg cara ink Negara gak buang Uang,negative,,Tue May 27 02:22:07 +0000 2025,0,0,https://x.com/undefined/status/1927188539407499703
@xxseasighs berapa ketul je pon sekolah dekat jalan kebun ni. takde pulak dengar ada cikgu meninggal sakit. SMK/SK memang takde aku dah check jangan spin dia cikgu sekolah swasta pulak.,negative,,Tue May 27 02:16:46 +0000 2025,24,1,https://x.com/undefined/status/1927187192188690551
@ankyws_ Disclaimer: Tidak berlaku untuk anak yang sekolah di swasta dari kecil,neutral,,Tue May 27 01:50:58 +0000 2025,2,0,https://x.com/undefined/status/1927180698512670863
Ternyata anak yg disekolahain di swasta tuh jiwa juangnya g terlalu gede y. Contoh aja teman gw anaknya dah didaftarin smp swasta. Trus anaknya bilang ma aku g usah belajar keras y kan aku dah dpt sekolah,negative,,Tue May 27 01:28:13 +0000 2025,0,0,https://x.com/undefined/status/1927174973606523095
